timestamp,x,y,z,qx,qy,qz,qw
637231080622356730, 0.002647073, 0.0851920843, 0.08515057, -0.0382366925, 0.0166604184, 0.00523428945, 0.9991161
637231080623135538, 0.005592834, 0.0848132744, 0.08882989, -0.0377930328, 0.022636475, 0.00594483456, 0.9990115
637231080623320237, 0.0260271039, 0.08130688, 0.114556223, -0.0339840576, 0.06338625, 0.0128960041, 0.9973269
637231080623390120, 0.03409368, 0.0802255049, 0.122415774, -0.0337663367, 0.07676003, 0.0145078581, 0.996372044
637231080623564859, 0.039380163, 0.0796393454, 0.126721531, -0.03393674, 0.08469996, 0.015240089, 0.9957118
637231080623724617, 0.04859306, 0.07877131, 0.132159412, -0.034488, 0.09525545, 0.01620822, 0.99472326
637231080623924292, 0.05746437, 0.07786222, 0.137399688, -0.03416761, 0.1049353, 0.0172025, 0.993743062
637231080624059061, 0.06710306, 0.07698195, 0.142534, -0.0334057435, 0.114805371, 0.0176830553, 0.9926687
637231080624223801, 0.07421212, 0.07641374, 0.145403624, -0.0323680863, 0.120915577, 0.01731815, 0.991983831
637231080624398514, 0.08148074, 0.07573779, 0.147668689, -0.030647913, 0.126493469, 0.0163309276, 0.9913594
637231080624553286, 0.08779434, 0.07504646, 0.149883956, -0.0294842813, 0.1318909, 0.0151583627, 0.9907097
637231080624733004, 0.0957343, 0.07450037, 0.152137578, -0.029056197, 0.137057945, 0.0132591659, 0.990048051
637231080624897766, 0.102356054, 0.07431041, 0.153984874, -0.0294828434, 0.141663626, 0.01180313, 0.989405334
637231080625067492, 0.108267084, 0.07425624, 0.1553257, -0.0294620544, 0.14506, 0.0104255816, 0.9889292
637231080625222237, 0.11470516, 0.07398317, 0.156839475, -0.0286633447, 0.148846686, 0.008990758, 0.9884039
637231080625391971, 0.121640749, 0.07387197, 0.158347458, -0.0283346251, 0.152284518, 0.007341014, 0.987903237
637231080625561698, 0.1289412, 0.07386386, 0.160203531, -0.0289874375, 0.156203508, 0.005308313, 0.9872852
637231080625731424, 0.136167273, 0.07417624, 0.161780074, -0.03011651, 0.159452587, 0.0035727506, 0.986739635
637231080625896178, 0.143007874, 0.07458095, 0.163307384, -0.0310850088, 0.162268147, 0.00269042561, 0.9862533
637231080626060913, 0.151275992, 0.07502459, 0.165373564, -0.0321796164, 0.165606752, 0.002058069, 0.9856646
637231080626220682, 0.159435451, 0.07585991, 0.167404234, -0.0334905051, 0.168052837, 0.001878019, 0.98520714
637231080626400425, 0.168496922, 0.0769642442, 0.16994445, -0.035399, 0.170880884, 0.00124531612, 0.984654844
637231080626560168, 0.177925974, 0.07864605, 0.172450662, -0.03750839, 0.17335856, 0.000313002151, 0.9841442
637231080626724866, 0.186914772, 0.08050284, 0.17516616, -0.04003076, 0.175515875, -0.00152835506, 0.983661234
637231080626884631, 0.195920557, 0.08203702, 0.177513212, -0.0418844037, 0.1769776, -0.004648136, 0.9833123
637231080627049390, 0.2047405, 0.08320527, 0.179952353, -0.0426162854, 0.177763119, -0.007866885, 0.983118653
637231080627219091, 0.213710621, 0.08470558, 0.1823987, -0.04366269, 0.17751269, -0.0108795371, 0.9830892
637231080627378853, 0.222329468, 0.08627112, 0.18498452, -0.0449600853, 0.1774282, -0.0136960978, 0.9830108
637231080627548565, 0.23090446, 0.08856701, 0.187562555, -0.04541923, 0.17510736, -0.0160798747, 0.9833697
637231080627713341, 0.238941759, 0.09061025, 0.190225318, -0.04542959, 0.172562256, -0.0173483919, 0.9837975
637231080627883102, 0.2468878, 0.09263937, 0.192686245, -0.0458368026, 0.168909669, -0.01821762, 0.9843966
637231080628057804, 0.2540244, 0.0943558961, 0.195241779, -0.0465823039, 0.1641441, -0.0187042188, 0.9851583
637231080628217523, 0.260880858, 0.09597728, 0.197529957, -0.0477391519, 0.158275858, -0.0195242371, 0.9860469
637231080628387272, 0.2667838, 0.0972633362, 0.199930981, -0.048952166, 0.15114513, -0.0205782615, 0.9870843
637231080628691792, 0.270691335, 0.09868458, 0.202017933, -0.0497928746, 0.138679609, -0.020732278, 0.988867462
637231080628866494, 0.275290728, 0.10028103, 0.2046324, -0.05167633, 0.128617063, -0.0207662657, 0.9901293
637231080628941401, 0.2806122, 0.102128237, 0.207067043, -0.0536963567, 0.120108947, -0.021087138, 0.9910832
637231080629071190, 0.284789145, 0.1038203, 0.209547028, -0.0563778952, 0.110164158, -0.0211077929, 0.9920887
637231080629220952, 0.288298339, 0.104881495, 0.211410463, -0.0590203367, 0.0997060537, -0.0218598545, 0.9930244
637231080629385696, 0.29095006, 0.105435386, 0.213260159, -0.06100397, 0.09013396, -0.0233206321, 0.993786
637231080629575417, 0.293478, 0.1056811, 0.214745551, -0.06256968, 0.08110352, -0.0245973077, 0.994435668
637231080629720180, 0.295213461, 0.105882004, 0.216431051, -0.06306564, 0.07220668, -0.02619912, 0.995049
637231080629889904, 0.2964098, 0.106387317, 0.218063936, -0.0628230646, 0.063297905, -0.0278362371, 0.99562633
637231080630064643, 0.2970165, 0.1067411, 0.219666839, -0.061856, 0.0544613674, -0.0289898068, 0.9961764
637231080630219398, 0.297367156, 0.106814682, 0.220934868, -0.0606052019, 0.0458396338, -0.0300901737, 0.99665457
637231080630389127, 0.29715997, 0.106940515, 0.222364336, -0.0600537248, 0.0378083251, -0.0311090462, 0.996993661
637231080630558857, 0.2968737, 0.1073091, 0.2234892, -0.0606874041, 0.0301973671, -0.03183114, 0.9971921
637231080630713603, 0.2961462, 0.107641876, 0.224649072, -0.0607534461, 0.0233051, -0.03219973, 0.997361064
637231080630883347, 0.295077056, 0.107888468, 0.225641951, -0.05962989, 0.0167635381, -0.0318833627, 0.997570455
637231080631048125, 0.293909, 0.107719928, 0.226360753, -0.05813643, 0.0105438782, -0.03172616, 0.997748733
637231080631227800, 0.29261288, 0.107700557, 0.226812482, -0.05695449, 0.00480399048, -0.0314323641, 0.9978703
637231080631387569, 0.291197747, 0.107797541, 0.227256536, -0.0569550171, -0.00055672793, -0.031116074, 0.9978916
637231080631557285, 0.28979677, 0.108023807, 0.227530748, -0.05788772, -0.005899859, -0.030328203, 0.9978449
637231080631727036, 0.288219631, 0.1082709, 0.227869034, -0.0594615266, -0.0110438438, -0.0296947062, 0.997727752
637231080631881803, 0.286348343, 0.108370125, 0.2282311, -0.06076655, -0.0158727411, -0.0292950012, 0.9975958
637231080632051568, 0.284735948, 0.108192116, 0.228434235, -0.0609171279, -0.0201437622, -0.0292150285, 0.9975118
637231080632226233, 0.282865047, 0.107944146, 0.228555232, -0.06000623, -0.02376328, -0.029401727, 0.9974819
637231080632385995, 0.281121969, 0.107692122, 0.228583559, -0.0586045049, -0.0269632339, -0.0297710411, 0.997472942
637231080632540768, 0.2793424, 0.1074055, 0.228627324, -0.05718455, -0.0303282458, -0.0299412161, 0.99745363
637231080632730451, 0.2773356, 0.106981725, 0.2285097, -0.0549313538, -0.0322541, -0.03001185, 0.9975177
637231080632885201, 0.2753291, 0.1065346, 0.228442371, -0.05302987, -0.03392782, -0.0294518173, 0.9975818
637231080633050018, 0.273462236, 0.1060693, 0.228324458, -0.0509779342, -0.0350932069, -0.0286809746, 0.9976709
637231080633219668, 0.271202624, 0.105610885, 0.228140771, -0.04877425, -0.03569718, -0.027942149, 0.997780561
637231080633389401, 0.269238979, 0.105177775, 0.2279287, -0.04613736, -0.0358590819, -0.0270507783, 0.997924745
637231080633554142, 0.267038643, 0.104494959, 0.227526039, -0.0425032265, -0.0355486758, -0.02621938, 0.9981194
637231080633723889, 0.2650854, 0.103855036, 0.227082372, -0.0391003862, -0.03462832, -0.0255709346, 0.9983077
637231080633888621, 0.262937278, 0.103386983, 0.226525426, -0.03665772, -0.0333723351, -0.0248911, 0.9984603
637231080634048387, 0.261023551, 0.103106871, 0.2258901, -0.03521277, -0.032142017, -0.02383446, 0.9985784
