timestamp,x,y,z,qx,qy,qz,qw
637231069485244909, 0.00102079846, 0.0841746, 0.0730089843, -0.02773567, 0.000805269054, -0.00440453971, 0.9996053
637231069485903882, 0.00128027238, 0.08382709, 0.07219796, -0.0265785269, 0.000390082772, -0.00471274834, 0.9996356
637231069486053653, 0.00240321457, 0.08324067, 0.06838431, -0.0266715549, -0.000159357456, -0.007072613, 0.999619246
637231069486133512, 0.0028121192, 0.08317287, 0.06744376, -0.0274228156, 0.00040713427, -0.008186103, 0.999590337
637231069486403104, 0.0035588406, 0.08364398, 0.0671234354, -0.0304354466, 0.004465533, -0.00894454, 0.999486744
637231069486572552, 0.00425686035, 0.08388701, 0.06660558, -0.0326195, 0.007846947, -0.007741377, 0.9994071
637231069486737209, 0.004822227, 0.08395898, 0.0662028044, -0.0344120748, 0.0109905535, -0.005893401, 0.9993299
637231069486901931, 0.005184564, 0.08386233, 0.0658914149, -0.0341520123, 0.0132458648, -0.003637182, 0.999322236
637231069487076670, 0.005346696, 0.0835239738, 0.06572817, -0.0322704837, 0.0140514048, -0.002479932, 0.9993773
637231069487231419, 0.005452494, 0.0831173956, 0.0656218454, -0.0300058126, 0.0134788174, -0.00150696142, 0.9994577
637231069487394060, 0.00557226129, 0.08273173, 0.06553607, -0.0276753884, 0.0121117244, -0.000104887942, 0.9995436
637231069487566920, 0.0057337964, 0.08257967, 0.06554707, -0.02655424, 0.0103799375, 0.0008035497, 0.9995932
637231069487731663, 0.00596575532, 0.08242794, 0.0655856654, -0.0254022628, 0.008378269, 0.001658108, 0.9996408
637231069487906405, 0.006214735, 0.08236916, 0.06559911, -0.0243621785, 0.00649561128, 0.00221320218, 0.9996796
637231069488066167, 0.0064595025, 0.08234891, 0.06567562, -0.0246167909, 0.00495066727, 0.00243104, 0.9996818
637231069488230906, 0.00678188354, 0.0824096948, 0.06566835, -0.0248352289, 0.00355179817, 0.00266223215, 0.9996817
637231069488395647, 0.007043598, 0.0823931545, 0.06557493, -0.0244022831, 0.002706362, 0.00273708045, 0.9996948
637231069488565375, 0.007446183, 0.08217269, 0.06534286, -0.0229204781, 0.00149995845, 0.00244057225, 0.9997332
