timestamp,x,y,z,qx,qy,qz,qw
637231085609876850, -0.005438011, 0.0824958757, 0.0980898, -0.03235435, -0.0135824783, 0.01881575, 0.999207
637231085610471797, -0.0025899522, 0.08192745, 0.10581895, -0.0302081723, -0.0164744, 0.0174643416, 0.9992553
637231085610601583, 0.002498204, 0.07711609, 0.140316129, -0.02064248, -0.0311451461, 0.009499333, 0.999256551
637231085610691453, 0.00487453863, 0.07579805, 0.150664419, -0.0187904183, -0.033816766, 0.007076934, 0.999226332
637231085610876136, 0.00969331, 0.07547009, 0.159869015, -0.0189293046, -0.03053479, 0.006364764, 0.9993342
637231085611030960, 0.0148514416, 0.07754795, 0.172748744, -0.0197810922, -0.0263919476, 0.005811807, 0.999439061
637231085611198407, 0.0204406213, 0.08511654, 0.186011463, -0.0252084266, -0.0194253363, 0.00480669644, 0.9994819
637231085611368118, 0.0278854165, 0.0894349143, 0.198876932, -0.0215057526, -0.007155894, 0.00695810234, 0.999718964
637231085611532872, 0.0352255479, 0.08913888, 0.2086148, -0.018041661, 0.008987696, 0.008029863, 0.9997646
637231085611702751, 0.04225026, 0.08963852, 0.217726365, -0.0176022928, 0.0283462368, 0.00136809784, 0.9994423
637231085611872302, 0.0494369827, 0.09068741, 0.226588264, -0.0139435166, 0.05039465, -0.00516277645, 0.9986187
637231085612032108, 0.0568254, 0.09076493, 0.235027179, -0.00692540267, 0.07303481, -0.00632481137, 0.9972853
637231085612196811, 0.0633606762, 0.09095059, 0.242543712, -0.003287242, 0.09438718, -0.0037766567, 0.995523
637231085612366541, 0.06954658, 0.0912207961, 0.250477523, -0.004288278, 0.113334492, -0.001981786, 0.9935457
637231085612531328, 0.07393479, 0.09158692, 0.257902265, -0.007823511, 0.125170723, -0.002725388, 0.992100656
637231085612701002, 0.07657876, 0.09187293, 0.2660341, -0.0124727376, 0.130773813, -0.006768651, 0.9913107
637231085612865757, 0.07852791, 0.09177801, 0.27441442, -0.0142422579, 0.129761487, -0.0114884209, 0.9913764
637231085613028025, 0.07987742, 0.091657266, 0.282567561, -0.0138970045, 0.127333522, -0.0157595854, 0.9916374
637231085613197727, 0.07773335, 0.091355674, 0.291984677, -0.0117820064, 0.1150776, -0.0228248164, 0.993024349
637231085613362429, 0.0779034942, 0.09114406, 0.300394475, -0.0105018457, 0.108324446, -0.0280188546, 0.9936652
637231085613532183, 0.07641723, 0.090381436, 0.309051871, -0.008459846, 0.0938648954, -0.032145083, 0.9950299
637231085613697014, 0.0762398, 0.0896146, 0.317207277, -0.006827939, 0.0856672749, -0.03459781, 0.9956995
637231085613876634, 0.07582407, 0.08873622, 0.325538576, -0.005774177, 0.07352813, -0.0352266058, 0.9966541
637231085614026442, 0.0759015456, 0.08816472, 0.333853543, -0.00475417776, 0.0653816238, -0.0360254124, 0.9971985
637231085614201137, 0.07593039, 0.08765702, 0.342047274, -0.00452569127, 0.05894932, -0.03591803, 0.99760437
637231085614365880, 0.076117456, 0.08717416, 0.349917769, -0.004655581, 0.0539393127, -0.03554424, 0.997900546
637231085614530618, 0.0768677443, 0.08683662, 0.357759625, -0.005421267, 0.05036414, -0.0353464372, 0.998090565
637231085614705366, 0.07674404, 0.08634317, 0.365655, -0.0064691226, 0.04781785, -0.0352923125, 0.998211443
637231085614865121, 0.0769158155, 0.08591595, 0.373126745, -0.00726525066, 0.045740325, -0.0354510546, 0.9982977
637231085615029830, 0.07692047, 0.08524466, 0.380724669, -0.00707404641, 0.0442329124, -0.03581538, 0.998354
637231085615199575, 0.0766872838, 0.0848120153, 0.387663662, -0.006167552, 0.0425005965, -0.0357005857, 0.9984394
637231085615369381, 0.07626195, 0.08430524, 0.394308448, -0.00418292824, 0.04032869, -0.0353892371, 0.998550832
637231085615529035, 0.07538688, 0.08405648, 0.400609076, -0.00177387381, 0.0368569866, -0.03415505, 0.99873513
