timestamp,x,y,z,qx,qy,qz,qw
637231094321733096, 0.01386424, 0.156514287, 0.0534337275, -0.0145630408, -0.005261895, -0.04459165, 0.9988853
637231094322362178, 0.0138135888, 0.160167992, 0.045777332, -0.002262804, -0.006407093, -0.0416977741, 0.9991072
637231094322501896, 0.01800932, 0.222920418, 0.0195037276, 0.0508854, -0.009073746, -0.034198422, 0.9980776
637231094322576791, 0.017900506, 0.224757612, 0.0172132738, 0.0525421239, -0.008700324, -0.03457624, 0.9979821
637231094322891806, 0.016982846, 0.229592159, 0.008037005, 0.0602026843, -0.006581277, -0.0371781848, 0.997471869
637231094323056598, 0.0161263775, 0.233792186, 0.00188115984, 0.06880467, -0.00500977039, -0.0381558947, 0.9968876
637231094323226286, 0.0149344718, 0.234686375, -0.003448747, 0.07490814, -0.00373143819, -0.0387336873, 0.996430933
637231094323391078, 0.0135895638, 0.233736873, -0.007841989, 0.07874387, -0.00294656213, -0.0384990722, 0.996146858
637231094323555793, 0.0123265982, 0.228236228, -0.0105507411, 0.07787058, -0.003128727, -0.0369470045, 0.996273756
637231094323725550, 0.0110455183, 0.222351283, -0.0126348734, 0.07840114, -0.00399818132, -0.03525972, 0.996290147
637231094323885267, 0.009996538, 0.215745628, -0.014588289, 0.08133416, -0.00493130274, -0.035321977, 0.9960486
637231094324055030, 0.009030277, 0.209982812, -0.0156876519, 0.08507031, -0.00543529261, -0.03578659, 0.9957173
637231094324224723, 0.008423032, 0.204686075, -0.0158507936, 0.0870249, -0.00557137653, -0.0363855772, 0.9955259
637231094324389490, 0.007837792, 0.201058492, -0.0151385553, 0.08730449, -0.00485462649, -0.0367756374, 0.995490849
637231094324551356, 0.00756107364, 0.1981127, -0.0144798979, 0.08716762, -0.00368154841, -0.03623682, 0.995527565
637231094324726061, 0.007324824, 0.1967608, -0.0131047294, 0.08781751, -0.002043199, -0.03556619, 0.9954994
637231094324891128, 0.00701820757, 0.195399046, -0.01218668, 0.08940302, 4.901632E-05, -0.035357032, 0.9953678
637231094325055865, 0.00657020975, 0.195104271, -0.01123739, 0.09150134, 0.00248280866, -0.0362047181, 0.995143533
637231094325220583, 0.00627057534, 0.194809049, -0.0106862821, 0.09235213, 0.00476139924, -0.03623239, 0.9950556
637231094325390333, 0.005973652, 0.19488436, -0.009764109, 0.0927739143, 0.006632685, -0.03484742, 0.995055139
637231094325555138, 0.005950341, 0.194739, -0.009037301, 0.09365601, 0.007743239, -0.0319496542, 0.995061755
637231094325724834, 0.005992257, 0.194733411, -0.007944636, 0.09359405, 0.008443876, -0.0289539956, 0.995153546
637231094325884563, 0.006233339, 0.193955809, -0.006782558, 0.09112967, 0.009454857, -0.0277382247, 0.99540776
637231094326059323, 0.00614818372, 0.193542689, -0.00508287176, 0.0876852348, 0.011100091, -0.0286432728, 0.9956745
637231094326219521, 0.00616113469, 0.192862049, -0.00381531939, 0.08582314, 0.0122584822, -0.0288556442, 0.995817
637231094326390710, 0.006182058, 0.192273438, -0.00168598443, 0.08476769, 0.0119399121, -0.02779799, 0.995941341
637231094326554524, 0.00623090658, 0.191420913, 0.0006449111, 0.08184312, 0.0109350532, -0.02662262, 0.9962296
637231094326719297, 0.006161756, 0.191421717, 0.00386222452, 0.074271284, 0.009985864, -0.02774769, 0.996802
637231094326888970, 0.006326665, 0.191305637, 0.00737492368, 0.06436035, 0.009357823, -0.03066857, 0.9974115
637231094327049027, 0.00624829158, 0.190932423, 0.0107811429, 0.05756845, 0.008664273, -0.0326498039, 0.997769952
637231094327218814, 0.00609780848, 0.189234272, 0.0139279552, 0.0550901368, 0.0071021514, -0.03275242, 0.9979188
637231094327387161, 0.00549048, 0.187069133, 0.016873654, 0.05664622, 0.004809898, -0.0317366756, 0.9978782
637231094327548725, 0.00501349941, 0.184625268, 0.019622907, 0.0588120632, 0.003151351, -0.03154812, 0.9977655
637231094327718400, 0.0043251384, 0.181892976, 0.0231088735, 0.06379548, 0.00224586762, -0.03156878, 0.9974611
637231094327888209, 0.004183404, 0.179572657, 0.0271716788, 0.06528717, 0.00228336034, -0.029748328, 0.9974204
637231094328056441, 0.00394750759, 0.1778504, 0.0317159742, 0.06514353, 0.00242144917, -0.0256171227, 0.9975441
637231094328221469, 0.00386279542, 0.17593728, 0.0365827642, 0.064789854, 0.00255095121, -0.0228262562, 0.9976346
637231094328381581, 0.00344666187, 0.173818856, 0.04124422, 0.06514048, 0.00265746517, -0.0220140871, 0.997629762
637231094328550236, 0.0032497393, 0.171247214, 0.04657815, 0.06759475, 0.00296603958, -0.0226109382, 0.9974522
637231094328724995, 0.00327474438, 0.1689873, 0.05216718, 0.07228794, 0.002772991, -0.0249258075, 0.997068465
