timestamp,x,y,z,qx,qy,qz,qw
637231086954393361, 0.0215023439, 0.07825582, 0.0951188952, -0.0123063633, 0.0130047332, -0.06041925, 0.998012543
637231086954982447, 0.0220652781, 0.07815605, 0.100567326, -0.01071375, 0.0168179646, -0.05973975, 0.9980148
637231086955122244, 0.0325837657, 0.07599238, 0.124716967, -0.005431372, 0.03457621, -0.0619050972, 0.9974682
637231086955222054, 0.0350793637, 0.0758693442, 0.1318739, -0.005033004, 0.0394636467, -0.0620272681, 0.9972813
637231086955394098, 0.03628126, 0.076157704, 0.138174266, -0.00608363468, 0.0428038761, -0.06099106, 0.997201562
637231086955573126, 0.03716372, 0.07647225, 0.145791367, -0.00640962552, 0.04621544, -0.0592034422, 0.997154951
637231086955742796, 0.0379504524, 0.07655871, 0.153574169, -0.00701262429, 0.0495055467, -0.0579970852, 0.9970639
637231086955912544, 0.03856095, 0.07696664, 0.161388323, -0.008943661, 0.05244585, -0.056974832, 0.996957064
637231086956067330, 0.03829984, 0.07705358, 0.167183325, -0.0110426443, 0.0540942438, -0.0562878773, 0.996886969
637231086956246997, 0.0379891619, 0.07699245, 0.172996119, -0.0125035122, 0.0551238358, -0.05539194, 0.9968635
637231086956406774, 0.0376849361, 0.07664513, 0.178625941, -0.0137219895, 0.0560295023, -0.0544693172, 0.9968478
637231086956571509, 0.03721333, 0.07619943, 0.184239984, -0.0146101918, 0.0569231026, -0.05360314, 0.996831536
637231086956741262, 0.0366774872, 0.07549122, 0.190102026, -0.0154547952, 0.057773158, -0.0525184162, 0.9968276
637231086956905996, 0.0359998867, 0.07491511, 0.195648313, -0.0163354743, 0.0583924539, -0.0515007228, 0.9968306
637231086957070712, 0.0351421423, 0.07418934, 0.201122016, -0.017388761, 0.0586912222, -0.050414525, 0.9968507
637231086957240453, 0.03426871, 0.0735829, 0.2070002, -0.0186353624, 0.05923369, -0.0496171974, 0.9968361
637231086957404884, 0.0333149023, 0.07279746, 0.213082075, -0.0198705755, 0.0597378463, -0.0487925448, 0.9968229
637231086957569620, 0.0321909226, 0.07198259, 0.219223246, -0.0203351025, 0.0601732619, -0.0482157134, 0.996815443
637231086957734393, 0.0308991335, 0.07099787, 0.225786179, -0.0203661043, 0.0605989844, -0.0478734672, 0.9968055
637231086957904104, 0.0294570178, 0.07012164, 0.232185215, -0.01982759, 0.0611500926, -0.04768912, 0.996791542
637231086958072519, 0.0278884675, 0.06924695, 0.238906637, -0.0192294512, 0.0619887635, -0.0474729128, 0.996761739
637231086958238254, 0.0263481, 0.0692775548, 0.246052921, -0.0175774079, 0.06286403, -0.04737803, 0.996741951
637231086958411656, 0.0249827914, 0.0714909, 0.253934264, -0.0140816607, 0.06319068, -0.046942208, 0.996797442
637231086958571408, 0.0232174918, 0.07573421, 0.262388945, -0.0144739272, 0.06327633, -0.04594573, 0.9968328
637231086958736194, 0.02107446, 0.07828617, 0.270546317, -0.0198334642, 0.0627301559, -0.0436586365, 0.9968779
637231086958901113, 0.0188806374, 0.07881191, 0.278573155, -0.0203821082, 0.0612886623, -0.03905348, 0.9971475
637231086959065814, 0.0165686961, 0.07915416, 0.286679357, -0.0192829128, 0.05950705, -0.0340782367, 0.9974597
