timestamp,x,y,z,qx,qy,qz,qw
637139348394814691, 0.204993486, 0.05649886, -0.343066216, 0.07153181, 0.06593777, -0.0416370034, 0.9943852
637139348394984791, 0.205432743, 0.05614676, -0.345223635, 0.07191614, 0.0638899, -0.0414821021, 0.9944976
637139348395150489, 0.205545411, 0.0559944771, -0.347262263, 0.0723355561, 0.0618519746, -0.04118469, 0.994608343
637139348395314606, 0.206017122, 0.05584593, -0.3494143, 0.0713419244, 0.05972906, -0.0408295132, 0.9948245
637139348395480519, 0.20625937, 0.056303367, -0.3512696, 0.06894469, 0.0576014556, -0.0399104059, 0.9951562
637139348395647704, 0.206905857, 0.056480132, -0.3532309, 0.0655658, 0.0555470325, -0.0386960842, 0.995549262
637139348395812462, 0.207290053, 0.05679601, -0.355032742, 0.06361557, 0.0534082837, -0.03729965, 0.9958461
637139348395982593, 0.20813477, 0.0569864, -0.356981248, 0.0621584021, 0.0504424945, -0.03533235, 0.996164441
637139348396144457, 0.208661765, 0.05741603, -0.358645082, 0.0607137531, 0.04722986, -0.0341716744, 0.9964515
637139348396311005, 0.209522247, 0.0575324781, -0.3605103, 0.059195362, 0.04393192, -0.03356196, 0.996714354
637139348396490703, 0.210234419, 0.0577076674, -0.36234042, 0.0585524, 0.0407534055, -0.03308647, 0.996903241
637139348396643838, 0.2112009, 0.0576469749, -0.364413649, 0.0583793558, 0.0377100371, -0.0325009525, 0.997052431
637139348396813542, 0.212022722, 0.05781273, -0.366394371, 0.05859097, 0.0342916436, -0.03203014, 0.9971787
637139348396983066, 0.213038445, 0.0578847639, -0.36848098, 0.05794831, 0.0304736774, -0.0321968943, 0.997334838
637139348397144976, 0.213923946, 0.0582263, -0.3703754, 0.0560491979, 0.02673936, -0.0323624574, 0.9975451
637139348397312986, 0.215126961, 0.0585007071, -0.3723258, 0.05257891, 0.0225806925, -0.03239138, 0.9978359
637139348397482730, 0.216083139, 0.0591666922, -0.374135256, 0.0479541048, 0.018299628, -0.032318294, 0.9981589
637139348397647461, 0.217325717, 0.05963514, -0.3760843, 0.0434311852, 0.0141723556, -0.0322830454, 0.9984341
637139348397812177, 0.2185474, 0.0600786619, -0.3779298, 0.03967966, 0.0102895722, -0.03245076, 0.9986324
