timestamp,x,y,z,qx,qy,qz,qw
637231082481485746, -0.0120997615, 0.0826714858, 0.09214609, -0.009611123, -0.00757496152, -0.03428653, 0.999337137
637231082482140033, -0.0184644442, 0.0828499347, 0.09632017, -0.00729347533, -0.0115786437, -0.0334830135, 0.99934566
637231082482284800, -0.05088193, 0.08412489, 0.117887586, -0.00126669859, -0.0273529869, -0.0321856961, 0.999106765
637231082482369727, -0.0597263575, 0.08426868, 0.123815536, 0.000278575142, -0.0312320869, -0.0319074541, 0.9990027
637231082482514456, -0.06123104, 0.0841765851, 0.124810174, 2.44675284E-05, -0.0318859257, -0.0315491222, 0.998993456
637231082482669252, -0.06982344, 0.08447607, 0.130336374, 0.0007647182, -0.0354132354, -0.0310424063, 0.9988902
637231082482833936, -0.07851674, 0.08445559, 0.135810256, 0.00216869521, -0.0391256325, -0.0308463611, 0.998755753
637231082482993682, -0.0867918, 0.08409175, 0.141019866, 0.00258596987, -0.0426728763, -0.0298294891, 0.998640358
637231082483161546, -0.09242962, 0.083986, 0.144421771, 0.001783494, -0.04472157, -0.0294290911, 0.998564363
637231082483326272, -0.0979368538, 0.08414939, 0.147889718, 0.0005933969, -0.0467725433, -0.0289678536, 0.9984853
637231082483491052, -0.104007751, 0.0841619447, 0.151414722, -0.0004343547, -0.04940492, -0.02721331, 0.99840796
637231082483660774, -0.109198309, 0.08456651, 0.154699326, -0.00257772161, -0.0519692339, -0.0256322734, 0.998316348
637231082483825527, -0.114837356, 0.08487557, 0.157785326, -0.00436392, -0.0543790758, -0.0244131051, 0.998212337
637231082483995237, -0.119654305, 0.08501676, 0.160487086, -0.004582276, -0.0561343431, -0.0228839032, 0.998150468
637231082484164979, -0.124705, 0.08556805, 0.163181, -0.006609591, -0.0578145646, -0.02180668, 0.99806726
637231082484334689, -0.1301554, 0.08581915, 0.166102558, -0.007889125, -0.0593894124, -0.0208928976, 0.997985065
637231082484489496, -0.13491255, 0.08601451, 0.1685432, -0.009007785, -0.0605733767, -0.020188462, 0.9979189
637231082484654238, -0.139893875, 0.08616933, 0.171379656, -0.009694258, -0.0619508363, -0.01960475, 0.99783957
637231082484823966, -0.1448884, 0.0864817053, 0.1739712, -0.0100352727, -0.0622964166, -0.0188422613, 0.9978294
637231082484993673, -0.149665445, 0.08673811, 0.176696539, -0.01091286, -0.06194269, -0.017829679, 0.9978608
637231082485168403, -0.154130623, 0.08705887, 0.1791817, -0.0117096081, -0.0611199625, -0.01696645, 0.997917533
637231082485323157, -0.158857584, 0.0875149444, 0.181874454, -0.012763273, -0.059532918, -0.0160333961, 0.998016
637231082485492887, -0.163158059, 0.08804182, 0.18441233, -0.0138638625, -0.0569480844, -0.0150789265, 0.998167
637231082485657640, -0.16743733, 0.0886201039, 0.187092468, -0.0154927764, -0.053849332, -0.0143134249, 0.9983263
637231082485825915, -0.171470746, 0.0891337544, 0.189582586, -0.0169367, -0.05040714, -0.0132927652, 0.998496652
637231082485995723, -0.17556411, 0.08967811, 0.192190111, -0.0185180381, -0.0468996577, -0.0122866789, 0.9986524
637231082486155367, -0.17955634, 0.09038095, 0.194790319, -0.0207681246, -0.04314411, -0.01162078, 0.9987854
637231082486330129, -0.183428586, 0.09078184, 0.197408915, -0.0220260378, -0.0390909649, -0.0110273361, 0.998932064
637231082486489896, -0.187155738, 0.09117782, 0.199975282, -0.0231074616, -0.0350683741, -0.0101920953, 0.999065757
637231082486655738, -0.190961778, 0.09143101, 0.202713549, -0.023632789, -0.03088822, -0.00940123, 0.9991992
637231082486820472, -0.194420964, 0.09157397, 0.205401957, -0.0235821642, -0.0266336072, -0.008860345, 0.9993278
637231082486989473, -0.197904259, 0.0913826451, 0.208215982, -0.0232212413, -0.021757951, -0.00845302548, 0.999457836
637231082487157554, -0.20099999, 0.09110728, 0.211075425, -0.0226322785, -0.0164264627, -0.008404896, 0.9995736
637231082487322241, -0.203836083, 0.09092015, 0.214058876, -0.0226752926, -0.0109061124, -0.008583495, 0.999646544
637231082487489531, -0.20656915, 0.09051843, 0.217002481, -0.0215825383, -0.005106143, -0.008981425, 0.9997137
637231082487655697, -0.209237739, 0.08990778, 0.2200165, -0.0195840858, 0.000716174138, -0.009419724, 0.9997636
637231082487825214, -0.211668611, 0.0892644152, 0.223046362, -0.01823345, 0.006737251, -0.0101107042, 0.99976
637231082487990196, -0.214098662, 0.0884702951, 0.226095572, -0.0170355383, 0.0130703915, -0.0107748155, 0.9997114
637231082488162120, -0.216194123, 0.08766539, 0.229031354, -0.0157084335, 0.0194236357, -0.0110612754, 0.999626756
637231082488316864, -0.218375266, 0.0868162438, 0.231886089, -0.0143659795, 0.0251386613, -0.010754847, 0.9995229
637231082488491152, -0.220327035, 0.0859566852, 0.234698355, -0.01295912, 0.0302212331, -0.009690536, 0.999412239
637231082488660874, -0.222167552, 0.0852144659, 0.2374664, -0.0117557729, 0.03485509, -0.008483535, 0.999287248
637231082488820325, -0.223989874, 0.08464393, 0.240292773, -0.0112308161, 0.0389798321, -0.007333088, 0.99915
637231082488982809, -0.22607404, 0.0843723, 0.243197411, -0.0113585461, 0.0426092, -0.006531927, 0.9990059
637231082489157562, -0.227820471, 0.0841162354, 0.246049255, -0.010819681, 0.0455478951, -0.00562401535, 0.9988877
637231082489328623, -0.229727, 0.0839732, 0.2489393, -0.0101287179, 0.047802262, -0.00450296747, 0.998795331
637231082489488326, -0.231386766, 0.0837824345, 0.2517681, -0.009335252, 0.04951811, -0.00347061548, 0.9987236
637231082489656606, -0.232955366, 0.08355213, 0.254571855, -0.00858378, 0.0507260039, -0.002831337, 0.9986717
