timestamp,x,y,z,qx,qy,qz,qw
637231072280442166, 0.00168549735, 0.08388473, 0.07544519, -0.0256797429, -0.0008348165, -0.00981158949, 0.999621749
637231072281036397, 0.00153933465, 0.08380853, 0.0753660351, -0.0252775382, -0.0009869414, -0.009690839, 0.999633
637231072281191124, 0.00137345213, 0.08353957, 0.07495692, -0.02373789, -0.00198583235, -0.009626768, 0.9996699
637231072281276030, 0.00130468607, 0.08350365, 0.0748029649, -0.0236278735, -0.002171852, -0.009502882, 0.9996733
637231072281405814, 0.001254715, 0.0835260153, 0.07477695, -0.0238340367, -0.0021282665, -0.009326734, 0.9996702
637231072281550627, 0.00117550325, 0.08355954, 0.0746322, -0.0241149943, -0.002352298, -0.009075656, 0.99966526
637231072281715346, 0.00103773922, 0.08358419, 0.0745125338, -0.0247636233, -0.00261561247, -0.008784076, 0.9996514
637231072281885050, 0.000918141566, 0.08365061, 0.07440081, -0.02516561, -0.00303411554, -0.009103143, 0.999637246
637231072282054778, 0.000843688846, 0.08374561, 0.0743648857, -0.02539348, -0.0033903385, -0.009131622, 0.9996301
637231072282215083, 0.0007536188, 0.08378385, 0.07436527, -0.0256946776, -0.00366768753, -0.009358656, 0.9996193
637231072282383016, 0.000657157041, 0.0838355, 0.0744018555, -0.0258583818, -0.004029915, -0.009496437, 0.9996124
637231072282551015, 0.000563120469, 0.0838317, 0.07441057, -0.025893325, -0.004309938, -0.009608533, 0.999609232
637231072282717290, 0.0003999006, 0.08377252, 0.07444747, -0.02559386, -0.00453314325, -0.00970337, 0.9996151
637231072282888010, 0.0003090836, 0.08371095, 0.0744743049, -0.02531284, -0.00465973048, -0.009558443, 0.99962306
637231072283045958, 0.000220254064, 0.083702676, 0.07448483, -0.0249700472, -0.00467590755, -0.009519032, 0.999631941
637231072283215662, 0.00014905259, 0.08365254, 0.07453456, -0.0248129182, -0.004584981, -0.009483603, 0.99963665
637231072283384993, 8.768588E-05, 0.08359301, 0.0745229051, -0.0246471167, -0.00441737426, -0.009403766, 0.999642253
637231072283556502, 1.90567225E-05, 0.08357484, 0.07456331, -0.0245429073, -0.004191704, -0.009274918, 0.999646962
637231072283717136, -7.01248646E-05, 0.08357169, 0.07457941, -0.0244353581, -0.00394123234, -0.009048086, 0.999652743
637231072283881844, -0.000165523961, 0.0835374743, 0.07460123, -0.0241464321, -0.00385889551, -0.00893373, 0.9996611
637231072284051071, -0.000279378146, 0.08349717, 0.07463516, -0.0239322577, -0.00378661067, -0.008693155, 0.999668658
637231072284210838, -0.000382449478, 0.08345754, 0.07464986, -0.0235311724, -0.00369446282, -0.008448007, 0.9996806
637231072284391366, -0.0005055778, 0.083468236, 0.07469959, -0.0232208818, -0.00369163742, -0.00829397, 0.999689162
637231072284561107, -0.0005901996, 0.08343679, 0.07473962, -0.0231312942, -0.00358377257, -0.008157863, 0.999692738
637231072284730831, -0.0006945571, 0.08342471, 0.07480181, -0.0231057759, -0.00343376328, -0.00805442, 0.9996947
637231072284880603, -0.000731639564, 0.08341937, 0.0748397, -0.0229529, -0.003319515, -0.00797689147, 0.999699235
637231072285045405, -0.0008214116, 0.0833505243, 0.07486051, -0.022900952, -0.00314418646, -0.007957028, 0.999701142
637231072285214083, -0.000876314938, 0.0833208859, 0.07491512, -0.0229336787, -0.00312612415, -0.008014502, 0.99969995
637231072285383856, -0.0009423569, 0.0833126456, 0.07492089, -0.02295619, -0.00306713628, -0.008143671, 0.999698639
637231072285548561, -0.0009825248, 0.08332316, 0.0749972761, -0.0232171733, -0.002994384, -0.008334319, 0.999691248
637231072285711467, -0.001028006, 0.08333495, 0.07506842, -0.0233435575, -0.0028423036, -0.008468716, 0.9996876
637231072285882870, -0.001057745, 0.08331287, 0.07514009, -0.0232451539, -0.00253699347, -0.008713121, 0.9996886
637231072286067598, -0.00110129826, 0.0832847655, 0.07521418, -0.02323414, -0.0024223642, -0.008853382, 0.9996879
637231072286207414, -0.00115243345, 0.08327329, 0.07528588, -0.02299857, -0.00223566126, -0.00889171753, 0.999693453
637231072286376502, -0.00124394242, 0.08326158, 0.07540107, -0.02283254, -0.00199222588, -0.00911405, 0.9996958
637231072286541253, -0.00129778963, 0.0832385644, 0.0755335, -0.0226368885, -0.00167207664, -0.009235324, 0.9996997
637231072286711414, -0.00137741864, 0.0831919, 0.075674504, -0.0223206561, -0.00126894494, -0.009648924, 0.9997035
637231072286876226, -0.00144955423, 0.08313088, 0.07583605, -0.021996418, -0.0007526692, -0.0102746757, 0.999705
637231072287046397, -0.00148550514, 0.08302932, 0.07607712, -0.0213645287, -0.000218941219, -0.0107248938, 0.999714255
